Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,SE_A00002_001,SE_A00002_002,SE_A00002_003
48201233400,14000US48201233400,"Census Tract 2334, Harris County, Texas","Census Tract 2334, Harris County, Texas",tx,140,0,ACSSF,6667,,,,,48,201,,,,233400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2826,2826,2796.83,1.010429778
48201233500,14000US48201233500,"Census Tract 2335, Harris County, Texas","Census Tract 2335, Harris County, Texas",tx,140,0,ACSSF,6668,,,,,48,201,,,,233500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7927,7927,7359.369,1.077130473
48201233600,14000US48201233600,"Census Tract 2336, Harris County, Texas","Census Tract 2336, Harris County, Texas",tx,140,0,ACSSF,6669,,,,,48,201,,,,233600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2160,2160,1602.708,1.347719372
48201233701,14000US48201233701,"Census Tract 2337.01, Harris County, Texas","Census Tract 2337.01, Harris County, Texas",tx,140,0,ACSSF,6670,,,,,48,201,,,,233701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5479,5479,2053.698,2.667871048
48201233702,14000US48201233702,"Census Tract 2337.02, Harris County, Texas","Census Tract 2337.02, Harris County, Texas",tx,140,0,ACSSF,6671,,,,,48,201,,,,233702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3185,3185,3306.814,0.963162764
48201233703,14000US48201233703,"Census Tract 2337.03, Harris County, Texas","Census Tract 2337.03, Harris County, Texas",tx,140,0,ACSSF,6672,,,,,48,201,,,,233703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2431,2431,894.9723,2.716285172
48201240100,14000US48201240100,"Census Tract 2401, Harris County, Texas","Census Tract 2401, Harris County, Texas",tx,140,0,ACSSF,6673,,,,,48,201,,,,240100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4128,4128,2982.078,1.384269734
48201240400,14000US48201240400,"Census Tract 2404, Harris County, Texas","Census Tract 2404, Harris County, Texas",tx,140,0,ACSSF,6674,,,,,48,201,,,,240400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7409,7409,918.4193,8.067121547
48201240501,14000US48201240501,"Census Tract 2405.01, Harris County, Texas","Census Tract 2405.01, Harris County, Texas",tx,140,0,ACSSF,6675,,,,,48,201,,,,240501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5804,5804,4577.335,1.26798657
48201240502,14000US48201240502,"Census Tract 2405.02, Harris County, Texas","Census Tract 2405.02, Harris County, Texas",tx,140,0,ACSSF,6676,,,,,48,201,,,,240502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4832,4832,19489.48,0.247928562
48201240600,14000US48201240600,"Census Tract 2406, Harris County, Texas","Census Tract 2406, Harris County, Texas",tx,140,0,ACSSF,6677,,,,,48,201,,,,240600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2806,2806,2971.884,0.944182367
48201240701,14000US48201240701,"Census Tract 2407.01, Harris County, Texas","Census Tract 2407.01, Harris County, Texas",tx,140,0,ACSSF,6678,,,,,48,201,,,,240701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15059,15059,5263.912,2.860800127
48201240702,14000US48201240702,"Census Tract 2407.02, Harris County, Texas","Census Tract 2407.02, Harris County, Texas",tx,140,0,ACSSF,6679,,,,,48,201,,,,240702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13847,13847,3500.741,3.955448056
48201240801,14000US48201240801,"Census Tract 2408.01, Harris County, Texas","Census Tract 2408.01, Harris County, Texas",tx,140,0,ACSSF,6680,,,,,48,201,,,,240801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6714,6714,5966.449,1.125292472
48201240802,14000US48201240802,"Census Tract 2408.02, Harris County, Texas","Census Tract 2408.02, Harris County, Texas",tx,140,0,ACSSF,6681,,,,,48,201,,,,240802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4975,4975,1061.135,4.688373846
48201240901,14000US48201240901,"Census Tract 2409.01, Harris County, Texas","Census Tract 2409.01, Harris County, Texas",tx,140,0,ACSSF,6682,,,,,48,201,,,,240901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10555,10555,4741.406,2.226133094
48201240902,14000US48201240902,"Census Tract 2409.02, Harris County, Texas","Census Tract 2409.02, Harris County, Texas",tx,140,0,ACSSF,6683,,,,,48,201,,,,240902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13292,13292,2876.423,4.621017163
48201241000,14000US48201241000,"Census Tract 2410, Harris County, Texas","Census Tract 2410, Harris County, Texas",tx,140,0,ACSSF,6684,,,,,48,201,,,,241000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9093,9093,1374.405,6.615953433
48201241101,14000US48201241101,"Census Tract 2411.01, Harris County, Texas","Census Tract 2411.01, Harris County, Texas",tx,140,0,ACSSF,6685,,,,,48,201,,,,241101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4591,4591,5809.531,0.790253082
48201241102,14000US48201241102,"Census Tract 2411.02, Harris County, Texas","Census Tract 2411.02, Harris County, Texas",tx,140,0,ACSSF,6686,,,,,48,201,,,,241102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12656,12656,4971.348,2.545788243
48201241103,14000US48201241103,"Census Tract 2411.03, Harris County, Texas","Census Tract 2411.03, Harris County, Texas",tx,140,0,ACSSF,6687,,,,,48,201,,,,241103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4269,4269,3974.288,1.074154784
48201241200,14000US48201241200,"Census Tract 2412, Harris County, Texas","Census Tract 2412, Harris County, Texas",tx,140,0,ACSSF,6688,,,,,48,201,,,,241200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7819,7819,4124.106,1.895926159
48201241300,14000US48201241300,"Census Tract 2413, Harris County, Texas","Census Tract 2413, Harris County, Texas",tx,140,0,ACSSF,6689,,,,,48,201,,,,241300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11670,11670,1764.296,6.614535666
48201241400,14000US48201241400,"Census Tract 2414, Harris County, Texas","Census Tract 2414, Harris County, Texas",tx,140,0,ACSSF,6690,,,,,48,201,,,,241400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9199,9199,2193.767,4.193244139
48201241500,14000US48201241500,"Census Tract 2415, Harris County, Texas","Census Tract 2415, Harris County, Texas",tx,140,0,ACSSF,6691,,,,,48,201,,,,241500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9304,9304,724.1721,12.84777536
48201250100,14000US48201250100,"Census Tract 2501, Harris County, Texas","Census Tract 2501, Harris County, Texas",tx,140,0,ACSSF,6692,,,,,48,201,,,,250100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8660,8660,1584.284,5.46619328
48201250200,14000US48201250200,"Census Tract 2502, Harris County, Texas","Census Tract 2502, Harris County, Texas",tx,140,0,ACSSF,6693,,,,,48,201,,,,250200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9593,9593,4156.227,2.308102972
48201250301,14000US48201250301,"Census Tract 2503.01, Harris County, Texas","Census Tract 2503.01, Harris County, Texas",tx,140,0,ACSSF,6694,,,,,48,201,,,,250301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8739,8739,1939.299,4.506267211
48201250302,14000US48201250302,"Census Tract 2503.02, Harris County, Texas","Census Tract 2503.02, Harris County, Texas",tx,140,0,ACSSF,6695,,,,,48,201,,,,250302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11236,11236,5806.837,1.934960316
48201250401,14000US48201250401,"Census Tract 2504.01, Harris County, Texas","Census Tract 2504.01, Harris County, Texas",tx,140,0,ACSSF,6696,,,,,48,201,,,,250401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12257,12257,6781.415,1.807440034
48201250402,14000US48201250402,"Census Tract 2504.02, Harris County, Texas","Census Tract 2504.02, Harris County, Texas",tx,140,0,ACSSF,6697,,,,,48,201,,,,250402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18546,18546,2442.381,7.593411244
48201250500,14000US48201250500,"Census Tract 2505, Harris County, Texas","Census Tract 2505, Harris County, Texas",tx,140,0,ACSSF,6698,,,,,48,201,,,,250500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5670,5670,3220.102,1.760813564
48201250600,14000US48201250600,"Census Tract 2506, Harris County, Texas","Census Tract 2506, Harris County, Texas",tx,140,0,ACSSF,6699,,,,,48,201,,,,250600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7484,7484,1383.98,5.407591078
48201250701,14000US48201250701,"Census Tract 2507.01, Harris County, Texas","Census Tract 2507.01, Harris County, Texas",tx,140,0,ACSSF,6700,,,,,48,201,,,,250701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5855,5855,866.2126,6.759310082
48201250702,14000US48201250702,"Census Tract 2507.02, Harris County, Texas","Census Tract 2507.02, Harris County, Texas",tx,140,0,ACSSF,6701,,,,,48,201,,,,250702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4779,4779,4123.507,1.158964829
48201250800,14000US48201250800,"Census Tract 2508, Harris County, Texas","Census Tract 2508, Harris County, Texas",tx,140,0,ACSSF,6702,,,,,48,201,,,,250800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8520,8520,3180.381,2.678924381
48201250900,14000US48201250900,"Census Tract 2509, Harris County, Texas","Census Tract 2509, Harris County, Texas",tx,140,0,ACSSF,6703,,,,,48,201,,,,250900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10055,10055,2265.194,4.438914389
48201251000,14000US48201251000,"Census Tract 2510, Harris County, Texas","Census Tract 2510, Harris County, Texas",tx,140,0,ACSSF,6704,,,,,48,201,,,,251000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3216,3216,1075.911,2.98909493
48201251100,14000US48201251100,"Census Tract 2511, Harris County, Texas","Census Tract 2511, Harris County, Texas",tx,140,0,ACSSF,6705,,,,,48,201,,,,251100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7766,7766,1914.733,4.055917247
48201251200,14000US48201251200,"Census Tract 2512, Harris County, Texas","Census Tract 2512, Harris County, Texas",tx,140,0,ACSSF,6706,,,,,48,201,,,,251200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6208,6208,4643.71,1.336862179
48201251300,14000US48201251300,"Census Tract 2513, Harris County, Texas","Census Tract 2513, Harris County, Texas",tx,140,0,ACSSF,6707,,,,,48,201,,,,251300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7359,7359,2916.195,2.523493931
48201251401,14000US48201251401,"Census Tract 2514.01, Harris County, Texas","Census Tract 2514.01, Harris County, Texas",tx,140,0,ACSSF,6708,,,,,48,201,,,,251401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2671,2671,5742.796,0.465104472
48201251402,14000US48201251402,"Census Tract 2514.02, Harris County, Texas","Census Tract 2514.02, Harris County, Texas",tx,140,0,ACSSF,6709,,,,,48,201,,,,251402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6117,6117,5934.999,1.030665779
48201251501,14000US48201251501,"Census Tract 2515.01, Harris County, Texas","Census Tract 2515.01, Harris County, Texas",tx,140,0,ACSSF,6710,,,,,48,201,,,,251501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5749,5749,834.1653,6.89191919
48201251502,14000US48201251502,"Census Tract 2515.02, Harris County, Texas","Census Tract 2515.02, Harris County, Texas",tx,140,0,ACSSF,6711,,,,,48,201,,,,251502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10517,10517,5005.492,2.10109236
48201251503,14000US48201251503,"Census Tract 2515.03, Harris County, Texas","Census Tract 2515.03, Harris County, Texas",tx,140,0,ACSSF,6712,,,,,48,201,,,,251503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2237,2237,6238.771,0.35856421
48201251600,14000US48201251600,"Census Tract 2516, Harris County, Texas","Census Tract 2516, Harris County, Texas",tx,140,0,ACSSF,6713,,,,,48,201,,,,251600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882,5882,262.7697,22.38462263
48201251700,14000US48201251700,"Census Tract 2517, Harris County, Texas","Census Tract 2517, Harris County, Texas",tx,140,0,ACSSF,6714,,,,,48,201,,,,251700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7705,7705,279.2966,27.58716411
48201251800,14000US48201251800,"Census Tract 2518, Harris County, Texas","Census Tract 2518, Harris County, Texas",tx,140,0,ACSSF,6715,,,,,48,201,,,,251800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2276,2276,162.8176,13.97883079
48201251901,14000US48201251901,"Census Tract 2519.01, Harris County, Texas","Census Tract 2519.01, Harris County, Texas",tx,140,0,ACSSF,6716,,,,,48,201,,,,251901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10306,10306,631.2664,16.32591348
48201251902,14000US48201251902,"Census Tract 2519.02, Harris County, Texas","Census Tract 2519.02, Harris County, Texas",tx,140,0,ACSSF,6717,,,,,48,201,,,,251902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5186,5186,814.6858,6.365644165
48201252000,14000US48201252000,"Census Tract 2520, Harris County, Texas","Census Tract 2520, Harris County, Texas",tx,140,0,ACSSF,6718,,,,,48,201,,,,252000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17373,17373,1116.541,15.55966591
48201252100,14000US48201252100,"Census Tract 2521, Harris County, Texas","Census Tract 2521, Harris County, Texas",tx,140,0,ACSSF,6719,,,,,48,201,,,,252100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075,2075,231.6318,8.95818359
48201252200,14000US48201252200,"Census Tract 2522, Harris County, Texas","Census Tract 2522, Harris County, Texas",tx,140,0,ACSSF,6720,,,,,48,201,,,,252200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7959,7959,949.7579,8.380030332
48201252301,14000US48201252301,"Census Tract 2523.01, Harris County, Texas","Census Tract 2523.01, Harris County, Texas",tx,140,0,ACSSF,6721,,,,,48,201,,,,252301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9724,9724,9212.188,1.055558172
48201252302,14000US48201252302,"Census Tract 2523.02, Harris County, Texas","Census Tract 2523.02, Harris County, Texas",tx,140,0,ACSSF,6722,,,,,48,201,,,,252302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12591,12591,4245.56,2.965686714
48201252400,14000US48201252400,"Census Tract 2524, Harris County, Texas","Census Tract 2524, Harris County, Texas",tx,140,0,ACSSF,6723,,,,,48,201,,,,252400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6781,6781,3300.306,2.054658168
48201252500,14000US48201252500,"Census Tract 2525, Harris County, Texas","Census Tract 2525, Harris County, Texas",tx,140,0,ACSSF,6724,,,,,48,201,,,,252500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4281,4281,366.4113,11.68359081
48201252600,14000US48201252600,"Census Tract 2526, Harris County, Texas","Census Tract 2526, Harris County, Texas",tx,140,0,ACSSF,6725,,,,,48,201,,,,252600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7984,7984,623.4092,12.80699833
48201252700,14000US48201252700,"Census Tract 2527, Harris County, Texas","Census Tract 2527, Harris County, Texas",tx,140,0,ACSSF,6726,,,,,48,201,,,,252700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4086,4086,225.116,18.15063854
48201252800,14000US48201252800,"Census Tract 2528, Harris County, Texas","Census Tract 2528, Harris County, Texas",tx,140,0,ACSSF,6727,,,,,48,201,,,,252800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7522,7522,319.3426,23.55463886
48201252900,14000US48201252900,"Census Tract 2529, Harris County, Texas","Census Tract 2529, Harris County, Texas",tx,140,0,ACSSF,6728,,,,,48,201,,,,252900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8012,8012,1474.135,5.435052981
48201253000,14000US48201253000,"Census Tract 2530, Harris County, Texas","Census Tract 2530, Harris County, Texas",tx,140,0,ACSSF,6729,,,,,48,201,,,,253000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4244,4244,733.5112,5.785869278
48201253100,14000US48201253100,"Census Tract 2531, Harris County, Texas","Census Tract 2531, Harris County, Texas",tx,140,0,ACSSF,6730,,,,,48,201,,,,253100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10162,10162,912.0983,11.14134274
48201253200,14000US48201253200,"Census Tract 2532, Harris County, Texas","Census Tract 2532, Harris County, Texas",tx,140,0,ACSSF,6731,,,,,48,201,,,,253200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10891,10891,775.8777,14.03700558
48201253300,14000US48201253300,"Census Tract 2533, Harris County, Texas","Census Tract 2533, Harris County, Texas",tx,140,0,ACSSF,6732,,,,,48,201,,,,253300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3596,3596,1203.482,2.987995697
48201253400,14000US48201253400,"Census Tract 2534, Harris County, Texas","Census Tract 2534, Harris County, Texas",tx,140,0,ACSSF,6733,,,,,48,201,,,,253400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665,665,134.4739,4.945195885
48201253500,14000US48201253500,"Census Tract 2535, Harris County, Texas","Census Tract 2535, Harris County, Texas",tx,140,0,ACSSF,6734,,,,,48,201,,,,253500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7984,7984,3532.757,2.259991166
48201253600,14000US48201253600,"Census Tract 2536, Harris County, Texas","Census Tract 2536, Harris County, Texas",tx,140,0,ACSSF,6735,,,,,48,201,,,,253600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5588,5588,2629.974,2.124736099
48201253700,14000US48201253700,"Census Tract 2537, Harris County, Texas","Census Tract 2537, Harris County, Texas",tx,140,0,ACSSF,6736,,,,,48,201,,,,253700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6227,6227,3966.098,1.570057081
48201253800,14000US48201253800,"Census Tract 2538, Harris County, Texas","Census Tract 2538, Harris County, Texas",tx,140,0,ACSSF,6737,,,,,48,201,,,,253800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8536,8536,2929.233,2.914073733
48201253900,14000US48201253900,"Census Tract 2539, Harris County, Texas","Census Tract 2539, Harris County, Texas",tx,140,0,ACSSF,6738,,,,,48,201,,,,253900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4337,4337,2553.58,1.698400147
48201254000,14000US48201254000,"Census Tract 2540, Harris County, Texas","Census Tract 2540, Harris County, Texas",tx,140,0,ACSSF,6739,,,,,48,201,,,,254000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4245,4245,4283.596,0.99098992
48201254100,14000US48201254100,"Census Tract 2541, Harris County, Texas","Census Tract 2541, Harris County, Texas",tx,140,0,ACSSF,6740,,,,,48,201,,,,254100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5862,5862,4746.825,1.234930818
48201254200,14000US48201254200,"Census Tract 2542, Harris County, Texas","Census Tract 2542, Harris County, Texas",tx,140,0,ACSSF,6741,,,,,48,201,,,,254200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2652,2652,5450.356,0.486573683
48201254300,14000US48201254300,"Census Tract 2543, Harris County, Texas","Census Tract 2543, Harris County, Texas",tx,140,0,ACSSF,6742,,,,,48,201,,,,254300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5333,5333,4576.708,1.16524787
48201254400,14000US48201254400,"Census Tract 2544, Harris County, Texas","Census Tract 2544, Harris County, Texas",tx,140,0,ACSSF,6743,,,,,48,201,,,,254400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3002,3002,2825.318,1.062535425
48201254500,14000US48201254500,"Census Tract 2545, Harris County, Texas","Census Tract 2545, Harris County, Texas",tx,140,0,ACSSF,6744,,,,,48,201,,,,254500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2041,2041,1073.232,1.901732749
48201254600,14000US48201254600,"Census Tract 2546, Harris County, Texas","Census Tract 2546, Harris County, Texas",tx,140,0,ACSSF,6745,,,,,48,201,,,,254600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4140,4140,2155.803,1.920398087
48201254700,14000US48201254700,"Census Tract 2547, Harris County, Texas","Census Tract 2547, Harris County, Texas",tx,140,0,ACSSF,6746,,,,,48,201,,,,254700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2457,2457,447.5084,5.490400342
48201310100,14000US48201310100,"Census Tract 3101, Harris County, Texas","Census Tract 3101, Harris County, Texas",tx,140,0,ACSSF,6747,,,,,48,201,,,,310100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5302,5302,4123.25,1.285878931
48201310200,14000US48201310200,"Census Tract 3102, Harris County, Texas","Census Tract 3102, Harris County, Texas",tx,140,0,ACSSF,6748,,,,,48,201,,,,310200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1697,1697,2351.833,0.721564733
48201310300,14000US48201310300,"Census Tract 3103, Harris County, Texas","Census Tract 3103, Harris County, Texas",tx,140,0,ACSSF,6749,,,,,48,201,,,,310300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4508,4508,5191.225,0.868388579
48201310400,14000US48201310400,"Census Tract 3104, Harris County, Texas","Census Tract 3104, Harris County, Texas",tx,140,0,ACSSF,6750,,,,,48,201,,,,310400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3415,3415,5176.983,0.659650547
48201310500,14000US48201310500,"Census Tract 3105, Harris County, Texas","Census Tract 3105, Harris County, Texas",tx,140,0,ACSSF,6751,,,,,48,201,,,,310500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4726,4726,4068.39,1.161638973
48201310600,14000US48201310600,"Census Tract 3106, Harris County, Texas","Census Tract 3106, Harris County, Texas",tx,140,0,ACSSF,6752,,,,,48,201,,,,310600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5600,5600,8167.452,0.68564835
48201310700,14000US48201310700,"Census Tract 3107, Harris County, Texas","Census Tract 3107, Harris County, Texas",tx,140,0,ACSSF,6753,,,,,48,201,,,,310700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3911,3911,5204.625,0.751447111
48201310800,14000US48201310800,"Census Tract 3108, Harris County, Texas","Census Tract 3108, Harris County, Texas",tx,140,0,ACSSF,6754,,,,,48,201,,,,310800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2435,2435,3320.001,0.733433514
48201310900,14000US48201310900,"Census Tract 3109, Harris County, Texas","Census Tract 3109, Harris County, Texas",tx,140,0,ACSSF,6755,,,,,48,201,,,,310900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5445,5445,8103.912,0.671897708
48201311000,14000US48201311000,"Census Tract 3110, Harris County, Texas","Census Tract 3110, Harris County, Texas",tx,140,0,ACSSF,6756,,,,,48,201,,,,311000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6982,6982,7781.212,0.897289486
48201311100,14000US48201311100,"Census Tract 3111, Harris County, Texas","Census Tract 3111, Harris County, Texas",tx,140,0,ACSSF,6757,,,,,48,201,,,,311100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5857,5857,6182.137,0.947407092
48201311200,14000US48201311200,"Census Tract 3112, Harris County, Texas","Census Tract 3112, Harris County, Texas",tx,140,0,ACSSF,6758,,,,,48,201,,,,311200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5140,5140,4512.232,1.139125741
48201311300,14000US48201311300,"Census Tract 3113, Harris County, Texas","Census Tract 3113, Harris County, Texas",tx,140,0,ACSSF,6759,,,,,48,201,,,,311300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4756,4756,8410.264,0.565499531
48201311400,14000US48201311400,"Census Tract 3114, Harris County, Texas","Census Tract 3114, Harris County, Texas",tx,140,0,ACSSF,6760,,,,,48,201,,,,311400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1517,1517,1678.389,0.903843184
48201311500,14000US48201311500,"Census Tract 3115, Harris County, Texas","Census Tract 3115, Harris County, Texas",tx,140,0,ACSSF,6761,,,,,48,201,,,,311500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7266,7266,8091.471,0.897982539
48201311600,14000US48201311600,"Census Tract 3116, Harris County, Texas","Census Tract 3116, Harris County, Texas",tx,140,0,ACSSF,6762,,,,,48,201,,,,311600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4232,4232,22314.71,0.189650686
48201311700,14000US48201311700,"Census Tract 3117, Harris County, Texas","Census Tract 3117, Harris County, Texas",tx,140,0,ACSSF,6763,,,,,48,201,,,,311700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5741,5741,5411.402,1.060908004
48201311800,14000US48201311800,"Census Tract 3118, Harris County, Texas","Census Tract 3118, Harris County, Texas",tx,140,0,ACSSF,6764,,,,,48,201,,,,311800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4680,4680,4948.169,0.945804382
48201311900,14000US48201311900,"Census Tract 3119, Harris County, Texas","Census Tract 3119, Harris County, Texas",tx,140,0,ACSSF,6765,,,,,48,201,,,,311900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2453,2453,3062.62,0.800948113
48201312000,14000US48201312000,"Census Tract 3120, Harris County, Texas","Census Tract 3120, Harris County, Texas",tx,140,0,ACSSF,6766,,,,,48,201,,,,312000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6006,6006,8482.42,0.708052701
